,xcoord,ycoord
s_008um_00466_00450-1,8082.073562092296,13862.20915840233
s_008um_00151_00582-1,4090.24654555681,4725.680528388086
s_008um_00505_00132-1,17384.31489113615,14859.906306590427
s_008um_00124_00291-1,12574.82554022847,3807.034629955841
s_008um_00436_00692-1,1004.7837505887878,13093.799101842838
s_008um_00514_00700-1,805.6537066269813,15373.83016570074
s_008um_00302_00210-1,15017.95833594582,8967.940432635183
s_008um_00201_00158-1,16492.51089677724,5995.776718765483
s_008um_00073_00111-1,17809.434098129233,2237.07077139895
s_008um_00475_00168-1,16319.932631013127,14000.027820761368
s_008um_00401_00395-1,9659.325763409372,11940.4247950634
s_008um_00437_00106-1,18114.00205168576,12863.149922049393
s_008um_00087_00454-1,7799.102333353804,2799.8417632552732
s_008um_00119_00303-1,12222.219354994531,3666.423474779694
s_008um_00446_00397-1,9620.642334114551,13254.9191969341
s_008um_00232_00525-1,5789.8542439640805,7064.825460108329
s_008um_00130_00519-1,5920.22994599929,4084.392127719669
s_008um_00443_00153-1,16744.026612677433,13059.164053639859
s_008um_00142_00324-1,11619.054975498762,4347.381901640044
s_008um_00386_00489-1,6908.426368258077,11544.299286575508
s_008um_00549_00374-1,10337.244438807495,16251.324812348274
s_008um_00306_00394-1,9646.914656751507,9166.689712324316
s_008um_00056_00238-1,14092.870383626385,1797.704598761733
s_008um_00154_00609-1,3303.372545150741,4825.346756222769
s_008um_00269_00494-1,6711.1145540028065,8131.1186157411175
s_008um_00194_00190-1,15554.905508229447,5805.6958457558385
s_008um_00308_00347-1,11020.089226134596,9204.142820990788
s_008um_00172_00407-1,9208.64690733338,5260.435525911073
s_008um_00389_00467-1,7552.008039513672,11622.100426514235
s_008um_00591_00563-1,4838.260648462256,17560.61521619551
s_008um_00446_00383-1,10029.387200265144,13248.713391497697
s_008um_00378_00400-1,9503.270313056037,11271.232954728197
s_008um_00049_00243-1,13943.793296612585,1595.549986088133
s_008um_00637_00530-1,5821.730007306554,18888.612117547862
s_008um_00642_00482-1,7225.086162432024,19013.408794468458
s_008um_00056_00235-1,14180.482641196304,1796.3566326441407
s_008um_00348_00116-1,17783.190254170382,10269.131482101877
s_008um_00430_00239-1,14226.979980471255,12717.782270273408
s_008um_00218_00448-1,8031.728451559802,6621.7286769021075
s_008um_00539_00451-1,8084.884460675423,15993.45141900344
s_008um_00289_00154-1,16647.694296100526,8563.42406082281
s_008um_00390_00320-1,11844.322963541783,11586.004324910795
s_008um_00384_00686-1,1157.0016516810445,11573.411991829587
s_008um_00591_00507-1,6472.923510432805,17535.920155271007
s_008um_00422_00203-1,15274.73760314776,12468.259371658478
s_008um_00120_00515-1,6032.618885911091,3790.652687703267
s_008um_00601_00285-1,12958.50139722798,17729.906950465043
s_008um_00296_00608-1,3395.0230311176474,8970.09620611617
s_008um_00452_00691-1,1041.0188147759636,13560.338022870666
s_008um_00207_00566-1,4581.946689643285,6353.3243832128865
s_008um_00615_00325-1,11796.731334775088,18156.191753676943
s_008um_00477_00537-1,5547.135659970256,14221.813867627057
s_008um_00340_00583-1,4144.143550183291,10243.33114231415
s_008um_00084_00156-1,16499.911852565103,2578.4922256990976
s_008um_00578_00338-1,11400.993558331687,17081.92417273127
s_008um_00717_00580-1,4397.418782274508,21245.34341091659
s_008um_00628_00587-1,4153.983952104777,18651.045513842502
s_008um_00418_00130-1,17404.818370372446,12319.084504072975
s_008um_00517_00655-1,2120.377631546463,15441.49281168969
s_008um_00689_00325-1,11829.091516187334,20316.127524732812
s_008um_00205_00224-1,14566.778556178951,6142.077841097319
s_008um_00419_00604-1,3565.879038154572,12558.591960938524
s_008um_00188_00310-1,12047.98332503997,5684.1796171787
s_008um_00635_00123-1,17703.772347305556,18650.99647885001
s_008um_00570_00380-1,10171.264769291161,16866.946375729356
s_008um_00326_00297-1,12487.92370786102,9707.375958401877
s_008um_00472_00356-1,10829.075751981374,13995.717460457334
s_008um_00639_00478-1,7340.536864249185,18924.089345623834
s_008um_00766_00441-1,8476.313727256149,22614.37667254515
s_008um_00445_00619-1,3139.472673939914,13324.125990974107
s_008um_00540_00396-1,9691.005786839198,15998.339923860647
s_008um_00350_00559-1,4849.132892270265,10524.55723418066
s_008um_00437_00232-1,14434.442144633855,12919.032404160145
s_008um_00118_00250-1,13769.505901816088,3613.462699818061
s_008um_00609_00392-1,9838.001206596768,18010.590410385743
s_008um_00300_00497-1,6637.136626641529,9037.413963611652
s_008um_00458_00122-1,17655.87731781148,13483.342488204038
s_008um_00018_00163-1,16266.688358696223,654.3405599327256
s_008um_00475_00144-1,17020.802813769966,13989.397374727267
s_008um_00380_00446-1,8161.147496513279,11350.053278154297
s_008um_00440_00255-1,13764.138794354107,13016.81188337756
s_008um_00343_00179-1,15941.14021351366,10151.179430689483
s_008um_00545_00098-1,18394.663051823434,16012.62327776051
s_008um_00332_00134-1,17250.529164278076,9809.991421008352
s_008um_00391_00458-1,7815.6342127733615,11676.485243975747
s_008um_00553_00544-1,5376.177903501732,16443.15429278653
s_008um_00377_00418-1,8977.30288235868,11250.038702511087
s_008um_00150_00216-1,14776.398223129665,4532.590712068022
s_008um_00500_00622-1,3076.1001658435653,14930.737324479245
s_008um_00291_00466-1,7538.219838322797,8760.872346910981
s_008um_00428_00576-1,4387.160814116216,12808.867958371313
s_008um_00051_00286-1,12688.925862814325,1673.2740027327181
s_008um_00766_00501-1,6724.862933585134,22640.67656769299
s_008um_00490_00633-1,2750.6280493713025,14643.739251827443
s_008um_00509_00160-1,16568.375403506878,14989.069395179735
s_008um_00589_00430-1,8719.864069180814,17443.586480948492
s_008um_00045_00176-1,15898.7813829201,1448.6321783053875
s_008um_00655_00274-1,13303.27115722385,19301.29097626405
s_008um_00197_00183-1,15760.645022576611,5890.160937589282
s_008um_00483_00404-1,9432.479225679084,14338.067734261762
s_008um_00347_00160-1,16497.75341872232,10259.510433368487
s_008um_00539_00584-1,4202.429935231401,16052.20922012151
s_008um_00537_00501-1,6624.374360056778,15957.166494999205
s_008um_00041_00265-1,13297.818236437548,1371.8375038831248
s_008um_00764_00520-1,6169.381751427758,22590.63785024839
s_008um_00158_00319-1,11772.056877329238,4812.298634611561
s_008um_00318_00548-1,5156.186299391011,9585.569173332817
s_008um_00601_00424-1,8900.28431355139,17791.193836081206
s_008um_00452_00120-1,17711.67206803456,13307.28639800368
s_008um_00324_00538-1,5450.746771055206,9756.26297812518
s_008um_00286_00456-1,7827.979605283535,8610.452518712069
s_008um_00366_00376-1,10198.737550469661,10910.259551059688
s_008um_00491_00291-1,12735.24057495297,14521.573942991621
s_008um_00539_00662-1,1925.751700899838,16086.664899132298
s_008um_00636_00408-1,9382.71812317841,18805.707127783306
s_008um_00422_00230-1,14486.295978563187,12480.23980532445
s_008um_00024_00285-1,12706.326317026327,884.4301764466695
s_008um_00761_00426-1,8912.002816289032,22461.877421921126
s_008um_00107_00508-1,6231.277884857509,3407.9797859815926
s_008um_00672_00498-1,6771.188402983098,19896.01982300915
s_008um_00543_00379-1,10188.63975555089,16078.397110765027
s_008um_00285_00534-1,5550.389027081729,8616.023610252074
s_008um_00107_00223-1,14553.199596130926,3280.1630624442687
s_008um_00572_00239-1,14288.977072571848,16863.08991016697
s_008um_00708_00339-1,11428.662012547575,20876.83998980048
s_008um_00489_00149-1,16880.888357026433,14400.328389469176
s_008um_00080_00099-1,18162.977889323476,2436.0949997806183
s_008um_00410_00516-1,6130.7473195975535,12256.848219464086
s_008um_00109_00487-1,6845.265541833393,3456.9539078654316
s_008um_00611_00275-1,13254.850914805953,18017.396481797095
s_008um_00345_00518-1,6043.825095361704,10360.371863983793
s_008um_00247_00482-1,7051.797218456508,7483.524052488431
s_008um_00196_00583-1,4080.8379313670043,6039.805222834458
s_008um_00213_00392-1,9664.576818720623,6450.735493051721
s_008um_00410_00159-1,16554.421724652395,12098.394550744657
s_008um_00453_00396-1,9652.903950656575,13458.8116059384
s_008um_00318_00596-1,3754.9878920931687,9606.936340939816
s_008um_00330_00217-1,14825.760514618567,9788.54495369589
s_008um_00298_00243-1,14052.536641762683,8865.860545497333
s_008um_00324_00578-1,4283.066483020426,9774.065532508517
s_008um_00124_00562-1,4662.242099216117,3928.4942891358555
s_008um_00274_00197-1,15385.380722999225,8144.640043555575
s_008um_00610_00267-1,13488.000165193342,17984.68015518238
s_008um_00451_00563-1,4776.747036817618,13474.436774438549
s_008um_00490_00348-1,11070.52746911143,14517.612156141013
s_008um_00754_00532-1,5814.720906110426,22304.065298083573
s_008um_00103_00380-1,9966.785637115347,3233.790492852498
s_008um_00146_00348-1,10919.997813993743,4474.920649830735
s_008um_00543_00634-1,2744.7595019321093,16191.038706797686
s_008um_00136_00452-1,7878.985090739904,4229.5446378606175
s_008um_00546_00454-1,8000.373448264211,16199.094826670269
s_008um_00565_00496-1,6782.62062422293,16772.20695061071
s_008um_00421_00523-1,5931.229996389401,12581.038687243894
s_008um_00230_00122-1,17556.5529868064,6826.454822187363
s_008um_00406_00362-1,10625.00854224786,12071.734615680716
s_008um_00570_00291-1,12769.76667051042,16827.662077506367
s_008um_00372_00548-1,5179.908534907433,11161.846890601388
s_008um_00347_00418-1,8964.157566704938,10374.278100053863
s_008um_00205_00201-1,15238.459795465176,6131.7957269398385
s_008um_00699_00328-1,11745.876961912487,20609.32158883247
s_008um_00147_00379-1,10015.252758852206,4518.001440350879
s_008um_00700_00596-1,3922.941866978961,20756.253957507844
s_008um_00662_00126-1,17627.92568974827,19440.486652619304
s_008um_00368_00451-1,8009.91173796119,11001.97893247184
s_008um_00311_00477-1,7225.849748599839,9349.617927872145
s_008um_00526_00311-1,12166.575593612184,15552.113901113358
s_008um_00125_00125-1,17423.18612574334,3761.8187721811064
s_008um_00674_00618-1,3269.3865224681495,20007.154560616997
s_008um_00128_00391-1,9656.545221345523,3968.644100306286
s_008um_00228_00363-1,10517.897920239038,6875.707328192743
s_008um_00138_00308-1,12084.520674006762,4223.42392315392
s_008um_00630_00578-1,4417.56074116631,18705.45166496015
s_008um_00309_00688-1,1065.5886364984362,9385.188442247509
s_008um_00185_00531-1,5594.050020876766,5695.433360010335
s_008um_00506_00276-1,13179.77801790301,14952.811240285906
s_008um_00332_00164-1,16374.398101561037,9823.345342651051
s_008um_00308_00258-1,13618.88115365747,9164.499772837362
s_008um_00259_00116-1,17744.422563787364,7670.537641414179
s_008um_00509_00126-1,17561.278309184538,14974.027112958052
s_008um_00078_00288-1,12642.32336524339,2462.55307397401
s_008um_00359_00584-1,4123.305031584234,10798.380190268454
s_008um_00029_00358-1,10576.78531573377,1063.2579514885458
s_008um_00359_00450-1,8035.160562543985,10738.810965040675
s_008um_00426_00273-1,13232.423083262956,12616.091647801246
s_008um_00175_00234-1,14261.649099340324,5270.611828835505
s_008um_00656_00244-1,14179.655066073803,19317.27660223412
s_008um_00025_00270-1,13144.810034076992,906.8835270280846
s_008um_00547_00618-1,3213.5278121432902,16300.714766784458
s_008um_00533_00243-1,14155.150868630812,15726.393446293916
s_008um_00248_00328-1,11548.621814693315,7443.986961070504
s_008um_00157_00259-1,13523.71669594496,4756.236555402897
s_008um_00352_00568-1,4587.287287583451,10586.939031134316
s_008um_00536_00418-1,9046.969070174135,15891.304398918623
s_008um_00510_00445-1,8247.33282612445,15144.327182260347
s_008um_00704_00369-1,10551.0643424618,20773.271424879305
s_008um_00047_00227-1,14410.187133430843,1529.958108095739
s_008um_00663_00618-1,3264.54853628477,19686.13561106016
s_008um_00679_00424-1,8934.460411606116,20067.781109846623
s_008um_00322_00245-1,14004.613928101588,9567.44594350757
s_008um_00259_00356-1,10735.857899259947,7777.627938634159
s_008um_00422_00625-1,2954.219930626443,12655.470624975878
s_008um_00708_00146-1,17063.93174592083,20792.050350366597
s_008um_00348_00106-1,18075.24411652397,10264.68245194132
s_008um_00576_00110-1,18057.715876000024,16922.916136902484
s_008um_00687_00489-1,7040.487710901098,20329.841811849612
s_008um_00184_00450-1,7958.42714517605,5630.013414573503
s_008um_00491_00707-1,591.2176227841207,14705.66724564595
s_008um_00577_00391-1,9853.183547099294,17076.12236348642
s_008um_00252_00275-1,13097.993903408189,7537.115294441282
s_008um_00690_00157-1,16734.87501207583,20271.462204685562
s_008um_00456_00192-1,15610.792084089784,13455.978554510166
s_008um_00335_00186-1,15733.227939627477,9920.726193699022
s_008um_00650_00318-1,12016.411717662013,19174.713815005747
s_008um_00547_00200-1,15416.87706523102,16116.077777549022
s_008um_00471_00440-1,8376.207437930496,14003.72876442429
s_008um_00198_00522-1,5862.505996728129,6070.9231859743295
s_008um_00145_00305-1,12175.185267585157,4426.46337271885
s_008um_00648_00557-1,5038.438932961388,19221.533811794197
s_008um_00550_00501-1,6630.079324468181,16336.60453227222
s_008um_00113_00530-1,5591.621815011675,3593.0133031227892
s_008um_00582_00193-1,15636.551099148926,17134.70124353505
s_008um_00239_00196-1,15399.31387392862,7122.2889723901935
s_008um_00444_00245-1,14057.889144099972,13129.150631539424
s_008um_00716_00199-1,15519.799281635751,21048.849783326183
s_008um_00559_00496-1,6779.98785138871,16597.083203918788
s_008um_00217_00621-1,2980.789878467265,6669.816205264806
s_008um_00341_00205-1,15180.990380345105,10104.356649663652
s_008um_00509_00167-1,16363.95857924106,14992.166269550718
s_008um_00228_00467-1,7481.391316507642,6922.153898493825
s_008um_00390_00612-1,3319.6064411888633,11715.680052323547
s_008um_00566_00250-1,13965.163628662418,16692.799773101564
s_008um_00344_00509-1,6306.124736974444,10327.178065676368
s_008um_00201_00599-1,3615.9631257496603,6192.9180625425115
s_008um_00253_00192-1,15522.236746639042,7529.268315829805
s_008um_00321_00462-1,7668.157552376623,9634.859951769737
s_008um_00339_00247-1,13953.635040290004,10064.654786538507
s_008um_00576_00317-1,12013.252377666944,17014.277803354817
s_008um_00199_00484-1,6972.345773978966,6083.130301742536
s_008um_00684_00156-1,16761.46105724085,20095.880809572587
s_008um_00016_00309-1,12001.967150559649,661.627116926904
s_008um_00244_00324-1,11663.671066778086,7325.419571549648
s_008um_00088_00320-1,11712.238420573196,2768.9041080232987
s_008um_00391_00204-1,15232.009659426569,11563.673167093573
s_008um_00127_00520-1,5889.717747555369,3997.2564341932944
s_008um_00183_00406-1,9242.664177617995,5581.138171961148
s_008um_00285_00198-1,15360.976680557618,8466.251397491764
s_008um_00760_00392-1,9904.119256072445,22417.78520412946
s_008um_00352_00287-1,12791.287882798386,10461.979691411609
s_008um_00176_00399-1,9443.983366788536,5373.638335242308
s_008um_00113_00324-1,11606.369505364051,3500.651342363361
s_008um_00396_00495-1,6737.653817639595,11838.867427638303
s_008um_00287_00192-1,15537.069433838413,8521.970072971617
s_008um_00704_00377-1,10317.509482002764,20776.786034265402
s_008um_00505_00195-1,15544.56130193921,14887.782038648276
s_008um_00483_00554-1,5053.523363727836,14404.467300168857
s_008um_00397_00604-1,3556.2041903911463,11916.448109164121
s_008um_00616_00505-1,6542.27763649754,18264.69866470716
s_008um_00292_00679-1,1320.7960727650286,8884.966506176459
s_008um_00069_00156-1,16493.37190507133,2140.475976677408
s_008um_00352_00624-1,2952.6130297136638,10611.837592946249
s_008um_00528_00336-1,11437.515597784744,15621.54653402682
s_008um_00170_00488-1,6842.838710972271,5238.289923843048
s_008um_00427_00672-1,1584.5661791600287,12822.251196486539
s_008um_00686_00433-1,8674.791982552424,20276.041157666903
s_008um_00524_00563-1,4808.8226418085405,15605.130162714726
s_008um_00296_00397-1,9554.943231052563,8876.091758343673
s_008um_00435_00653-1,2142.6586085275494,13047.323487472182
s_008um_00614_00323-1,11854.68726757288,18126.12131463211
s_008um_00391_00452-1,7990.801573590222,11673.820735697022
s_008um_00467_00511-1,6301.730985290944,13918.41624548648
s_008um_00405_00575-1,4406.242572708362,12137.085520961065
s_008um_00151_00427-1,8615.490438280936,4656.280776075833
s_008um_00483_00505-1,6483.907095688824,14382.777915329874
s_008um_00414_00540-1,5431.891890524065,12384.255522659665
s_008um_00329_00689-1,1045.2108824615752,9969.406210450117
s_008um_00498_00470-1,7512.233283320189,14805.119110639163
s_008um_00565_00345-1,11190.931350754157,16705.550389951077
s_008um_00225_00633-1,2634.0204197212965,6908.705996356123
s_008um_00307_00312-1,12041.62004937266,9159.358688394268
s_008um_00588_00643-1,2501.8730811971936,17508.33771845376
s_008um_00267_00161-1,16433.671230677875,7924.200786566955
s_008um_00391_00642-1,2444.3662486392313,11758.188752499993
s_008um_00568_00631-1,2843.322051786295,16919.347125945405
s_008um_00123_00187-1,15611.545403786211,3731.213929616509
s_008um_00315_00287-1,12775.116778892521,9381.782017731024
s_008um_00250_00587-1,3987.810890187099,7617.955120610976
